Module	Section	Sample Name	Source
QualiMap	coverage_histogram	RHM068_GTGAAA_L002_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM068_GTGAAA_L002_STAR.srt_stats/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	RHM076_CAGATC_L005_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM076_CAGATC_L005_STAR.srt_stats/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	RHM067_CAGATC_L002_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM067_CAGATC_L002_STAR.srt_stats/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	RHM065_GTGAAA_L001_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM065_GTGAAA_L001_STAR.srt_stats/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	RHM075_CGATGT_L005_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM075_CGATGT_L005_STAR.srt_stats/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	insert_size_histogram	RHM073_CAGATC_L004_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM073_CAGATC_L004_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM069_CGATGT_L003_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM069_CGATGT_L003_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM064_CAGATC_L001_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM064_CAGATC_L001_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM072_CGATGT_L004_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM072_CGATGT_L004_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM066_CGATGT_L002_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM066_CGATGT_L002_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM074_GTGAAA_L004_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM074_GTGAAA_L004_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM063_CGATGT_L001_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM063_CGATGT_L001_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM070_CAGATC_L003_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM070_CAGATC_L003_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM071_GTGAAA_L003_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM071_GTGAAA_L003_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM068_GTGAAA_L002_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM068_GTGAAA_L002_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM076_CAGATC_L005_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM076_CAGATC_L005_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM067_CAGATC_L002_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM067_CAGATC_L002_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM065_GTGAAA_L001_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM065_GTGAAA_L001_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	RHM075_CGATGT_L005_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM075_CGATGT_L005_STAR.srt_stats/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	mapped_gc_distribution	RHM073_CAGATC_L004_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM073_CAGATC_L004_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM069_CGATGT_L003_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM069_CGATGT_L003_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM064_CAGATC_L001_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM064_CAGATC_L001_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM072_CGATGT_L004_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM072_CGATGT_L004_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM066_CGATGT_L002_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM066_CGATGT_L002_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM074_GTGAAA_L004_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM074_GTGAAA_L004_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM063_CGATGT_L001_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM063_CGATGT_L001_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM070_CAGATC_L003_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM070_CAGATC_L003_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM071_GTGAAA_L003_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM071_GTGAAA_L003_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM068_GTGAAA_L002_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM068_GTGAAA_L002_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM076_CAGATC_L005_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM076_CAGATC_L005_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM067_CAGATC_L002_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM067_CAGATC_L002_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM065_GTGAAA_L001_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM065_GTGAAA_L001_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	RHM075_CGATGT_L005_STAR.srt_stats	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM075_CGATGT_L005_STAR.srt_stats/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	rna_genome_results	RHM074_GTGAAA_L004_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM074_GTGAAA_L004_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM070_CAGATC_L003_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM070_CAGATC_L003_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM072_CGATGT_L004_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM072_CGATGT_L004_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM075_CGATGT_L005_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM075_CGATGT_L005_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM066_CGATGT_L002_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM066_CGATGT_L002_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM068_GTGAAA_L002_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM068_GTGAAA_L002_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM071_GTGAAA_L003_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM071_GTGAAA_L003_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM065_GTGAAA_L001_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM065_GTGAAA_L001_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM063_CGATGT_L001_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM063_CGATGT_L001_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM067_CAGATC_L002_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM067_CAGATC_L002_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM069_CGATGT_L003_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM069_CGATGT_L003_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM076_CAGATC_L005_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM076_CAGATC_L005_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM064_CAGATC_L001_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM064_CAGATC_L001_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_genome_results	RHM073_CAGATC_L004_STAR.srt	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM073_CAGATC_L004_STAR.srt_qualimap-rnaseq/rnaseq_qc_results.txt
QualiMap	rna_coverage_histogram	RHM074_GTGAAA_L004_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM074_GTGAAA_L004_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM070_CAGATC_L003_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM070_CAGATC_L003_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM072_CGATGT_L004_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM072_CGATGT_L004_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM075_CGATGT_L005_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM075_CGATGT_L005_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM066_CGATGT_L002_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM066_CGATGT_L002_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM068_GTGAAA_L002_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM068_GTGAAA_L002_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM071_GTGAAA_L003_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM071_GTGAAA_L003_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM065_GTGAAA_L001_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM065_GTGAAA_L001_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM063_CGATGT_L001_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM063_CGATGT_L001_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM067_CAGATC_L002_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM067_CAGATC_L002_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM069_CGATGT_L003_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM069_CGATGT_L003_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM076_CAGATC_L005_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM076_CAGATC_L005_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM064_CAGATC_L001_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM064_CAGATC_L001_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	RHM073_CAGATC_L004_STAR.srt_qualimap-rnaseq	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/BAM_FILES/STAR.srt/qualimap/RHM073_CAGATC_L004_STAR.srt_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
Picard	InsertSizeMetrics	RHM063_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM063_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM074_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM074_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM068_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM068_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM069_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM069_multistar.nsrtdinsert_size_metrics.txt
